[07.08.2017 13:24:29]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit -=[ Saimon ]=- with 6553 dmg (27,2% life left)
[07.08.2017 13:24:29]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: Attack on -=[ Saimon ]=- of type 1 is not in range. Range needed: 488, need to get 6,30 units closer
[07.08.2017 13:24:30]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit -=[ Saimon ]=- with 7113 dmg (0,0% life left)
[07.08.2017 13:24:30]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: -=[ Saimon ]=- was killed by me.
[07.08.2017 13:24:30]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: Removed ship and stopped laserattacking
[07.08.2017 13:24:32]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Selecting ..::{ Boss Mordon }::..
[07.08.2017 13:24:32]	INFO	_QgLpJNB8TNvFG5dy8aEqxBavlIb: Attacking ..::{ Boss Mordon }::.. with ammunition_laser_lcb-10
[07.08.2017 13:24:32]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit ..::{ Boss Mordon }::.. with 7916 dmg (93,4% life left)
[07.08.2017 13:24:32]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: Attack on ..::{ Boss Mordon }::.. of type 1 is not in range. Range needed: 488, need to get 91,47 units closer
[07.08.2017 13:24:33]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit ..::{ Boss Mordon }::.. with 6874 dmg (87,7% life left)
[07.08.2017 13:24:33]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: Attack on ..::{ Boss Mordon }::.. of type 1 is not in range. Range needed: 488, need to get 77,96 units closer
[07.08.2017 13:24:34]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit ..::{ Boss Mordon }::.. with 6870 dmg (81,9% life left)
[07.08.2017 13:24:34]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: Attack on ..::{ Boss Mordon }::.. of type 1 is not in range. Range needed: 488, need to get 37,59 units closer
[07.08.2017 13:24:35]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit ..::{ Boss Mordon }::.. with 7943 dmg (75,3% life left)
[07.08.2017 13:24:36]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit ..::{ Boss Mordon }::.. with 6583 dmg (69,8% life left)
[07.08.2017 13:24:37]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit ..::{ Boss Mordon }::.. with 2328 dmg (67,9% life left)
[07.08.2017 13:24:37]	DEBUG	_QgLpJNB8TNvFG5dy8aEqxBavlIb: _xiPyu27LwQ8yY4u9wgsJMkFPXtb: We hit ..::{ Boss Mordon }::.. with 6627 dmg (62,4% life left)
